order_id,customer_id,order_date,amount,status
O0646,C137,2024-05-19,569.45,completed
O0647,C319,2024-06-26,963.48,pending
O0648,C325,2024-05-31,204.41,pending
O0649,C488,2024-07-10,719.94,shipped
O0650,C101,2024-02-18,601.12,completed
O0651,C344,2024-06-28,476.19,completed
O0652,C292,2024-02-04,342.76,completed
O0653,C459,2024-01-31,698.66,pending
O0654,C187,2024-04-25,520.47,cancelled
O0655,C178,2024-03-09,775.59,pending
O0656,C189,2024-01-13,893.99,processing
O0657,C147,2024-01-09,776.74,cancelled
O0658,C169,2024-10-23,885.9,cancelled
O0659,C299,2024-09-11,100.47,processing
O0660,C375,2024-10-24,241.54,cancelled
O0661,C270,2024-05-24,46.0,completed
O0662,C188,2024-07-19,839.22,cancelled
O0663,C300,2024-12-09,577.51,processing
O0664,C202,2024-05-03,623.87,cancelled
O0665,C490,2024-06-29,899.49,processing
O0666,C195,2024-09-29,148.48,pending
O0667,C458,2024-07-29,608.46,completed
O0668,C156,2024-01-20,14.0,pending
O0669,C461,2024-10-15,151.38,pending
O0670,C453,2024-10-23,635.06,cancelled
O0671,C416,2024-04-23,860.19,processing
O0672,C140,2024-03-12,333.24,cancelled
O0673,C381,2024-01-15,829.8,shipped
O0674,C242,2024-01-29,204.47,processing
O0675,C238,2024-10-08,612.33,shipped
O0676,C151,2024-09-21,87.96,cancelled
O0677,C371,2024-06-14,959.33,cancelled
O0678,C222,2024-10-24,516.31,processing
O0679,C167,2024-04-11,175.24,pending
O0680,C410,2024-11-04,314.99,processing
O0681,C248,2024-02-16,386.95,cancelled
O0682,C273,2024-11-09,305.96,shipped
O0683,C102,2024-11-18,533.28,processing
O0684,C293,2024-08-19,334.53,completed
O0685,C282,2024-01-28,60.08,completed
O0686,C477,2024-10-20,317.76,completed
O0687,C275,2024-08-14,750.52,cancelled
O0688,C142,2024-08-02,482.64,shipped
O0689,C473,2024-01-22,137.9,shipped
O0690,C431,2024-06-29,81.93,pending
O0691,C336,2024-08-19,651.68,completed
O0692,C240,2024-04-01,12.25,shipped
O0693,C273,2024-02-22,212.54,completed
O0694,C433,2024-11-03,81.71,completed
O0695,C244,2024-08-14,882.25,cancelled
O0696,C469,2024-04-11,802.78,completed
O0697,C246,2024-08-25,88.53,pending
O0698,C316,2024-01-22,356.9,processing
O0699,C194,2024-08-13,227.37,pending
O0700,C165,2024-06-30,910.67,cancelled
O0701,C418,2024-02-07,870.06,completed
O0702,C405,2024-08-11,773.91,completed
O0703,C462,2024-08-05,817.47,completed
O0704,C153,2024-09-21,960.15,processing
O0705,C346,2024-07-13,445.78,pending
O0706,C481,2024-07-19,791.16,processing
O0707,C435,2024-07-26,247.6,cancelled
O0708,C249,2024-12-06,700.04,processing
O0709,C457,2024-08-27,263.91,shipped
O0710,C345,2024-12-07,764.91,shipped
O0711,C297,2024-02-22,57.15,processing
O0712,C237,2024-12-30,876.61,processing
O0713,C241,2024-05-18,435.42,shipped
O0714,C488,2024-12-31,521.62,completed
O0715,C342,2024-08-17,109.21,completed
O0716,C287,2024-01-16,681.88,completed
O0717,C350,2024-02-17,667.09,processing
O0718,C169,2024-10-16,34.78,cancelled
O0719,C111,2024-10-10,255.57,processing
O0720,C172,2024-06-13,35.65,processing
O0721,C404,2024-02-14,905.08,cancelled
O0722,C311,2024-04-05,394.07,shipped
O0723,C117,2024-06-07,621.61,processing
O0724,C307,2024-10-21,515.71,pending
O0725,C205,2024-01-31,906.21,completed
O0726,C320,2024-07-25,695.93,processing
O0727,C129,2024-06-02,699.85,shipped
O0728,C264,2024-08-19,581.64,completed
O0729,C319,2024-05-21,595.59,pending
O0730,C271,2024-07-26,715.65,shipped
O0731,C497,2024-03-05,145.89,completed
O0732,C326,2024-01-06,420.19,completed
O0733,C269,2024-08-09,289.18,shipped
O0734,C421,2024-07-15,545.02,processing
O0735,C373,2024-06-09,346.79,processing
O0736,C396,2024-04-26,560.28,pending
O0737,C483,2024-03-18,127.63,processing
O0738,C127,2024-08-27,935.36,processing
O0739,C297,2024-01-07,560.84,processing
O0740,C453,2024-07-15,292.26,cancelled
O0741,C483,2024-02-10,903.48,completed
O0742,C375,2024-12-05,885.97,cancelled
O0743,C367,2024-12-25,604.55,completed
O0744,C276,2024-02-07,950.12,cancelled
O0745,C271,2024-04-02,64.55,completed
O0746,C443,2024-06-09,230.07,shipped
O0747,C477,2024-03-11,175.07,completed
O0748,C115,2024-09-16,461.56,completed
O0749,C172,2024-10-07,678.25,shipped
O0750,C118,2024-07-09,63.98,processing
O0751,C100,2024-05-15,508.23,completed
O0752,C491,2024-03-07,361.94,completed
O0753,C330,2024-01-13,359.76,shipped
O0754,C241,2024-06-27,741.5,cancelled
O0755,C415,2024-12-26,480.67,completed
O0756,C429,2024-05-10,238.98,shipped
O0757,C357,2024-11-13,109.37,completed
O0758,C274,2024-09-03,641.12,shipped
O0759,C353,2024-03-29,329.43,processing
O0760,C339,2024-11-02,11.04,processing
O0761,C468,2024-03-09,946.12,completed
O0762,C338,2024-11-24,456.58,completed
O0763,C394,2024-07-12,27.13,shipped
O0764,C220,2024-03-10,665.24,pending
O0765,C134,2024-04-02,37.32,processing
O0766,C147,2024-08-10,164.38,completed
O0767,C446,2024-10-14,136.55,shipped
O0768,C326,2024-06-13,199.88,processing
O0769,C323,2024-06-02,540.78,processing
O0770,C139,2024-02-04,761.07,pending
O0771,C177,2024-07-13,110.17,processing
O0772,C421,2024-01-13,413.85,processing
O0773,C255,2024-01-14,873.99,processing
O0774,C143,2024-01-08,696.3,completed
O0775,C352,2024-10-30,585.63,shipped
O0776,C247,2024-02-12,750.06,completed
O0777,C173,2024-09-01,678.39,completed
O0778,C127,2024-03-01,754.61,cancelled
O0779,C265,2024-07-14,378.36,cancelled
O0780,C298,2024-10-30,932.48,processing
O0781,C350,2024-09-21,291.26,processing
O0782,C104,2024-01-19,189.79,completed
O0783,C329,2024-02-26,306.43,completed
O0784,C268,2024-05-13,645.18,completed
O0785,C247,2024-04-02,822.57,shipped
O0786,C429,2024-03-20,360.7,completed
O0787,C480,2024-01-11,664.81,cancelled
O0788,C385,2024-10-31,99.15,processing
O0789,C196,2024-12-08,330.98,processing
O0790,C275,2024-10-31,567.64,pending
O0791,C264,2024-04-11,825.13,processing
O0792,C294,2024-01-18,746.05,shipped
O0793,C450,2024-09-16,901.17,pending
O0794,C466,2024-10-22,937.52,completed
O0795,C344,2024-04-13,240.59,processing
O0796,C375,2024-09-17,151.65,processing
O0797,C363,2024-03-16,146.97,pending
O0798,C308,2024-05-24,659.51,completed
O0799,C241,2024-08-17,964.54,processing
O0800,C225,2024-06-30,163.74,pending
O0801,C488,2024-03-11,335.14,pending
O0802,C457,2024-05-10,213.01,processing
O0803,C398,2024-05-03,691.54,completed
O0804,C365,2024-02-27,679.95,shipped
O0805,C392,2024-03-12,875.87,cancelled
O0806,C482,2024-10-28,179.9,completed
O0807,C199,2024-03-09,165.72,completed
O0808,C368,2024-04-17,67.72,shipped
O0809,C161,2024-05-01,190.5,processing
O0810,C218,2024-10-04,283.58,shipped
O0811,C342,2024-02-26,523.73,shipped
O0812,C412,2024-06-20,921.49,cancelled
O0813,C303,2024-12-15,922.34,cancelled
O0814,C331,2024-12-08,309.65,cancelled
O0815,C326,2024-09-18,683.92,processing
O0816,C212,2024-04-22,812.13,pending
O0817,C380,2024-06-24,370.16,completed
O0818,C268,2024-06-11,991.45,completed
O0819,C161,2024-09-12,312.38,shipped
O0820,C288,2024-04-02,530.79,processing
O0821,C429,2024-12-20,97.09,shipped
O0822,C250,2024-02-03,824.32,shipped
O0823,C363,2024-12-10,827.63,pending
O0824,C439,2024-06-04,277.88,pending
O0825,C407,2024-09-25,919.78,cancelled
O0826,C288,2024-06-14,659.51,shipped
O0827,C274,2024-09-03,612.48,processing
O0828,C471,2024-11-14,566.58,shipped
O0829,C397,2024-06-18,52.14,shipped
O0830,C311,2024-08-07,954.33,pending
O0831,C213,2024-06-22,955.0,completed
O0832,C419,2024-07-03,841.77,completed
O0833,C389,2024-06-29,775.12,processing
O0834,C328,2024-10-07,526.42,processing
O0835,C396,2024-12-06,242.08,cancelled
O0836,C189,2024-05-11,354.14,processing
O0837,C267,2024-05-05,165.87,shipped
O0838,C418,2024-12-02,772.63,shipped
O0839,C452,2024-12-26,19.31,shipped
O0840,C211,2024-05-05,610.66,shipped
O0841,C456,2024-12-14,567.7,completed
O0842,C424,2024-06-06,210.64,cancelled
O0843,C413,2024-03-14,60.89,processing
O0844,C308,2024-06-04,332.19,pending
O0845,C377,2024-07-14,876.62,cancelled
O0846,C159,2024-05-04,16.59,pending
O0847,C409,2024-04-17,253.27,cancelled
O0848,C129,2024-12-13,869.35,pending
O0849,C396,2024-02-20,26.54,pending
O0850,C190,2024-06-11,466.2,shipped
O0851,C490,2024-03-16,366.56,pending
O0852,C225,2024-12-29,358.77,shipped
O0853,C104,2024-08-14,413.7,shipped
O0854,C179,2024-08-02,347.96,shipped
O0855,C276,2024-01-11,611.9,completed
O0856,C443,2024-07-22,860.21,completed
O0857,C125,2024-04-30,35.05,completed
O0858,C273,2024-09-26,964.32,completed
O0859,C365,2024-04-05,969.48,shipped
O0860,C277,2024-06-13,465.21,completed
O0861,C397,2024-03-08,805.21,shipped
O0862,C140,2024-04-16,284.67,completed
O0863,C245,2024-11-26,892.68,completed
O0864,C434,2024-06-28,942.85,processing
O0865,C152,2024-08-18,10.82,completed
O0866,C110,2024-10-08,919.59,processing
O0867,C129,2024-01-27,678.9,cancelled
O0868,C228,2024-08-20,343.24,processing
O0869,C186,2024-02-02,349.4,pending
O0870,C465,2024-04-15,839.27,shipped
O0871,C464,2024-02-10,382.54,pending
O0872,C272,2024-01-10,608.33,pending
O0873,C169,2024-04-11,782.09,cancelled
O0874,C468,2024-05-07,775.88,cancelled
O0875,C156,2024-10-06,799.78,shipped
O0876,C416,2024-04-11,897.93,completed
O0877,C386,2024-02-15,288.92,processing
O0878,C252,2024-01-30,282.52,pending
O0879,C199,2024-01-13,26.61,cancelled
O0880,C382,2024-03-27,689.8,completed
O0881,C120,2024-04-06,459.36,completed
O0882,C402,2024-10-06,65.26,pending
O0883,C496,2024-08-06,687.39,processing
O0884,C469,2024-01-07,794.54,shipped
O0885,C372,2024-08-30,151.31,pending
O0886,C158,2024-10-03,567.99,completed
O0887,C315,2024-03-17,953.74,cancelled
O0888,C291,2024-02-16,322.9,completed
O0889,C450,2024-07-10,157.86,cancelled
O0890,C258,2024-04-23,754.63,processing
O0891,C313,2024-06-16,565.31,shipped
O0892,C306,2024-05-31,204.93,completed
O0893,C237,2024-02-13,377.38,cancelled
O0894,C344,2024-08-15,971.79,cancelled
O0895,C451,2024-04-26,699.16,pending
O0896,C365,2024-12-26,718.7,processing
O0897,C372,2024-03-29,468.08,completed
O0898,C356,2024-09-26,766.06,pending
O0899,C382,2024-10-29,74.24,pending
O0900,C286,2024-07-25,368.2,cancelled
O0901,C119,2024-05-03,66.08,shipped
O0902,C468,2024-03-27,877.85,completed
O0903,C419,2024-01-21,718.99,processing
O0904,C121,2024-11-03,749.52,pending
O0905,C289,2024-03-21,563.89,pending
O0906,C389,2024-02-24,357.19,pending
O0907,C152,2024-09-14,935.52,shipped
O0908,C139,2024-11-07,551.31,cancelled
O0909,C104,2024-09-10,22.65,processing
O0910,C370,2024-05-01,591.29,cancelled
O0911,C165,2024-07-11,137.21,cancelled
O0912,C462,2024-09-26,947.12,pending
O0913,C220,2024-03-05,662.76,cancelled
O0914,C380,2024-03-17,957.84,processing
O0915,C434,2024-07-24,803.02,processing
O0916,C283,2024-07-06,976.27,completed
O0917,C442,2024-04-30,681.95,completed
O0918,C248,2024-02-27,324.52,cancelled
O0919,C329,2024-08-19,416.49,processing
O0920,C337,2024-08-16,178.96,pending
O0921,C261,2024-05-12,678.21,completed
O0922,C419,2024-04-25,407.49,pending
O0923,C103,2024-01-21,972.79,cancelled
O0924,C478,2024-07-02,451.08,pending
O0925,C257,2024-09-09,137.19,shipped
O0926,C318,2024-08-06,420.35,pending
O0927,C144,2024-07-27,591.04,completed
O0928,C122,2024-03-26,950.42,completed
O0929,C137,2024-09-28,837.92,completed
O0930,C160,2024-09-21,531.37,completed
O0931,C479,2024-04-10,938.33,cancelled
O0932,C336,2024-04-10,963.1,cancelled
O0933,C487,2024-06-24,149.64,pending
O0934,C135,2024-10-29,578.37,shipped
O0935,C206,2024-07-11,615.6,processing
O0936,C196,2024-04-29,749.23,shipped
O0937,C243,2024-08-06,738.91,cancelled
O0938,C302,2024-09-25,459.07,completed
O0939,C198,2024-11-30,658.08,pending
O0940,C250,2024-10-06,80.32,pending
O0941,C117,2024-01-10,939.32,processing
O0942,C179,2024-05-29,243.86,cancelled
O0943,C341,2024-04-17,115.07,cancelled
O0944,C117,2024-10-19,982.04,completed
O0945,C305,2024-12-17,281.1,cancelled
O0946,C159,2024-01-27,827.06,processing
O0947,C147,2024-09-03,919.77,processing
O0948,C268,2024-09-27,774.85,completed
O0949,C393,2024-07-14,364.39,pending
O0950,C220,2024-07-05,251.08,pending
O0951,C438,2024-08-05,271.53,processing
O0952,C300,2024-06-01,506.9,shipped
O0953,C412,2024-02-17,896.45,processing
O0954,C433,2024-10-21,823.68,shipped
O0955,C116,2024-02-26,897.16,pending
O0956,C478,2024-09-16,44.78,completed
O0957,C430,2024-01-20,658.81,pending
O0958,C446,2024-05-25,298.2,pending
O0959,C203,2024-11-01,71.98,cancelled
O0960,C304,2024-01-08,282.85,cancelled
O0961,C254,2024-09-25,64.98,shipped
O0962,C188,2024-05-10,933.63,cancelled
O0963,C133,2024-11-13,78.0,shipped
O0964,C127,2024-11-06,88.99,processing
O0965,C146,2024-08-15,679.03,shipped
O0966,C475,2024-11-18,25.4,shipped
O0967,C143,2024-05-03,539.97,completed
O0968,C210,2024-12-11,179.66,pending
O0969,C313,2024-05-22,339.2,shipped
O0970,C416,2024-05-25,627.44,cancelled
O0971,C142,2024-10-10,527.67,pending
O0972,C389,2024-04-24,901.61,shipped
O0973,C252,2024-07-04,29.66,pending
O0974,C169,2024-04-03,277.23,completed
O0975,C300,2024-05-30,860.59,shipped
O0976,C315,2024-02-23,264.91,processing
O0977,C204,2024-03-24,75.32,pending
O0978,C260,2024-10-14,864.37,processing
O0979,C213,2024-11-29,188.62,processing
O0980,C335,2024-03-21,799.58,processing
O0981,C367,2024-09-30,783.77,completed
O0982,C264,2024-07-29,991.97,pending
O0983,C165,2024-11-11,961.34,completed
O0984,C154,2024-10-03,688.61,pending
O0985,C499,2024-05-03,613.48,processing
O0986,C495,2024-05-18,143.6,pending
O0987,C264,2024-12-04,973.83,completed
O0988,C449,2024-05-08,209.46,shipped
O0989,C168,2024-01-07,358.79,shipped
O0990,C420,2024-06-25,487.61,shipped
O0991,C446,2024-01-19,362.28,cancelled
O0992,C274,2024-04-19,50.65,cancelled
O0993,C315,2024-10-19,170.33,completed
O0994,C165,2024-04-19,716.59,pending
O0995,C362,2024-06-26,592.06,pending
O0996,C372,2024-08-21,207.48,processing
O0997,C453,2024-07-20,500.86,completed
O0998,C179,2024-05-13,687.63,shipped
O0999,C296,2024-02-03,414.82,completed
O1000,C436,2024-03-25,738.3,pending
O1001,C257,2024-01-15,535.76,cancelled
O1002,C173,2024-08-11,253.23,pending
O1003,C171,2024-11-13,121.78,shipped
O1004,C438,2024-08-30,111.68,processing
O1005,C286,2024-09-08,434.77,pending
O1006,C132,2024-10-17,413.65,pending
O1007,C140,2024-03-10,110.86,shipped
O1008,C278,2024-05-31,129.32,completed
O1009,C417,2024-01-22,486.84,completed
O1010,C115,2024-05-25,286.74,pending
O1011,C194,2024-05-17,420.66,pending
O1012,C488,2024-01-20,772.78,shipped
O1013,C116,2024-10-08,922.43,pending
O1014,C385,2024-12-10,241.2,pending
O1015,C155,2024-12-11,761.01,shipped
O1016,C428,2024-01-23,480.06,processing
O1017,C224,2024-06-02,496.85,cancelled
O1018,C273,2024-04-28,568.48,pending
O1019,C237,2024-09-29,166.64,shipped
O1020,C166,2024-10-22,706.93,shipped
O1021,C108,2024-03-08,960.31,completed
O1022,C368,2024-07-21,65.85,cancelled
O1023,C473,2024-09-05,740.97,pending
O1024,C226,2024-04-18,205.37,cancelled
O1025,C263,2024-08-15,13.41,completed
O1026,C377,2024-06-24,72.26,shipped
O1027,C324,2024-07-14,512.96,pending
O1028,C316,2024-07-01,460.32,processing
O1029,C286,2024-08-30,320.15,completed
O1030,C343,2024-02-13,831.74,shipped
O1031,C272,2024-12-04,257.39,pending
O1032,C232,2024-01-01,823.51,cancelled
O1033,C256,2024-10-18,495.26,processing
O1034,C348,2024-01-01,334.69,pending
O1035,C488,2024-10-02,895.67,pending
O1036,C290,2024-01-28,309.54,shipped
O1037,C180,2024-02-02,63.05,processing
O1038,C220,2024-10-03,11.89,pending
O1039,C454,2024-01-27,353.41,shipped
O1040,C482,2024-11-12,927.35,cancelled
O1041,C190,2024-05-11,833.51,pending
O1042,C370,2024-11-03,890.67,pending
O1043,C352,2024-08-07,474.16,completed
O1044,C332,2024-07-01,95.09,pending
O1045,C106,2024-03-21,739.4,processing
O1046,C382,2024-03-20,216.44,pending
O1047,C313,2024-04-02,396.14,shipped
O1048,C139,2024-11-23,839.52,shipped
O1049,C389,2024-06-09,893.92,pending
O1050,C291,2024-12-03,937.39,processing
O1051,C425,2024-12-11,203.1,shipped
O1052,C256,2024-05-03,441.48,pending
O1053,C423,2024-02-15,301.41,pending
O1054,C196,2024-09-25,37.38,processing
O1055,C365,2024-08-06,704.31,cancelled
O1056,C357,2024-12-23,585.08,completed
O1057,C148,2024-02-07,512.07,completed
O1058,C477,2024-11-07,739.76,cancelled
O1059,C464,2024-02-10,982.96,pending
O1060,C496,2024-05-01,34.83,shipped
O1061,C185,2024-05-15,764.32,shipped
O1062,C412,2024-08-08,777.48,processing
O1063,C113,2024-01-13,803.6,completed
O1064,C334,2024-06-13,607.19,completed
O1065,C490,2024-03-27,408.18,completed
O1066,C451,2024-06-26,40.51,completed
O1067,C378,2024-06-15,93.05,processing
O1068,C491,2024-09-19,431.22,pending
O1069,C367,2024-07-07,329.39,shipped
O1070,C306,2024-11-14,340.8,shipped
O1071,C262,2024-05-16,453.12,shipped
O1072,C286,2024-09-28,172.64,pending
O1073,C369,2024-05-10,817.46,processing
O1074,C491,2024-04-16,168.78,completed
O1075,C206,2024-08-11,633.74,shipped
O1076,C427,2024-07-23,389.97,completed
O1077,C191,2024-01-04,57.05,pending
O1078,C498,2024-12-15,956.9,cancelled
O1079,C301,2024-03-02,138.22,processing
O1080,C207,2024-02-02,349.72,completed
O1081,C131,2024-06-16,262.47,cancelled
O1082,C323,2024-02-13,559.9,shipped
O1083,C226,2024-03-03,245.42,pending
O1084,C405,2024-06-04,549.07,pending
O1085,C350,2024-07-23,802.7,completed
O1086,C367,2024-06-20,883.71,shipped
O1087,C132,2024-02-13,682.54,shipped
O1088,C398,2024-06-16,150.62,shipped
O1089,C314,2024-04-14,663.3,pending
O1090,C401,2024-10-09,679.88,shipped
O1091,C373,2024-03-22,272.74,shipped
O1092,C374,2024-03-21,754.32,completed
O1093,C264,2024-03-05,285.79,processing
O1094,C255,2024-06-09,40.3,completed
O1095,C110,2024-01-25,514.96,processing
O1096,C238,2024-03-28,844.3,cancelled
O1097,C299,2024-10-09,444.28,completed
O1098,C214,2024-08-13,540.18,completed
O1099,C469,2024-07-31,356.83,cancelled
O1100,C138,2024-09-15,126.4,cancelled
O1101,C269,2024-06-16,927.35,shipped
O1102,C317,2024-06-17,609.94,processing
O1103,C119,2024-10-07,520.25,pending
O1104,C465,2024-06-27,648.02,completed
O1105,C111,2024-06-21,179.41,processing
O1106,C467,2024-02-04,743.6,cancelled
O1107,C210,2024-06-09,222.07,cancelled
O1108,C334,2024-04-21,866.35,completed
O1109,C222,2024-11-10,711.94,completed
O1110,C393,2024-10-26,620.09,completed
O1111,C339,2024-05-06,45.21,pending
O1112,C385,2024-08-06,68.7,cancelled
O1113,C325,2024-06-18,669.66,completed
O1114,C165,2024-08-25,530.09,cancelled
O1115,C454,2024-09-22,689.1,shipped
O1116,C264,2024-01-18,588.11,pending
O1117,C162,2024-05-08,893.63,processing
O1118,C298,2024-08-10,129.33,cancelled
O1119,C308,2024-02-09,98.1,pending
O1120,C127,2024-03-09,546.96,completed
O1121,C208,2024-01-19,931.94,processing
O1122,C168,2024-12-13,660.07,processing
O1123,C492,2024-06-01,494.61,completed
O1124,C408,2024-01-27,100.34,cancelled
O1125,C315,2024-03-12,226.99,cancelled
O1126,C179,2024-08-31,759.64,pending
O1127,C135,2024-03-04,851.25,pending
O1128,C146,2024-09-26,986.33,cancelled
O1129,C477,2024-10-13,933.98,processing
O1130,C141,2024-11-19,497.99,processing
O1131,C169,2024-10-26,260.57,shipped
O1132,C387,2024-11-13,615.03,cancelled
O1133,C460,2024-06-05,910.3,cancelled
O1134,C451,2024-12-21,940.06,shipped
O1135,C418,2024-10-02,873.82,shipped
O1136,C245,2024-05-11,857.33,shipped
O1137,C393,2024-06-23,324.22,shipped
O1138,C176,2024-06-24,138.14,pending
O1139,C416,2024-04-14,242.81,shipped
O1140,C438,2024-06-11,403.43,pending
O1141,C327,2024-11-04,92.36,completed
O1142,C203,2024-04-22,10.6,processing
O1143,C452,2024-06-13,903.83,shipped
O1144,C320,2024-01-06,472.7,completed
O1145,C186,2024-07-14,258.31,cancelled
O1146,C189,2024-08-13,105.16,cancelled
O1147,C406,2024-01-04,634.76,shipped
O1148,C421,2024-10-06,594.47,pending
O1149,C388,2024-02-27,362.38,shipped
O1150,C279,2024-02-05,861.34,shipped
O1151,C203,2024-11-29,883.22,processing
O1152,C102,2024-08-29,410.52,processing
O1153,C337,2024-01-02,432.18,completed
O1154,C464,2024-11-09,809.34,processing
O1155,C500,2024-01-01,359.39,processing
O1156,C229,2024-08-12,683.4,processing
O1157,C476,2024-06-22,979.3,processing
O1158,C279,2024-01-03,135.45,pending
O1159,C325,2024-08-20,995.71,pending
O1160,C223,2024-11-02,322.53,completed
O1161,C271,2024-11-06,748.66,processing
O1162,C300,2024-02-24,949.92,cancelled
O1163,C411,2024-09-06,444.44,shipped
O1164,C475,2024-07-18,911.82,shipped
O1165,C149,2024-08-14,333.62,shipped
O1166,C401,2024-09-01,274.29,pending
O1167,C359,2024-11-27,434.97,cancelled
O1168,C308,2024-09-02,878.63,pending
O1169,C460,2024-02-14,695.98,cancelled
O1170,C368,2024-03-24,615.35,processing
O1171,C152,2024-11-25,419.22,cancelled
O1172,C251,2024-07-23,654.81,completed
O1173,C225,2024-08-03,325.98,processing
O1174,C333,2024-08-25,515.93,cancelled
O1175,C449,2024-12-30,961.48,processing
O1176,C117,2024-10-02,634.81,shipped
O1177,C443,2024-01-31,863.11,pending
